idx,id,code,path,sequencelength,classid,classname,region,fold
215,20801293,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801293.csv,65,5,Canola,Garfield,3
216,24206412,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206412.csv,68,5,Canola,Garfield,5
217,24205906,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205906.csv,66,5,Canola,Garfield,5
218,22907057,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22907057.csv,72,5,Canola,Garfield,5
219,20800690,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800690.csv,67,5,Canola,Garfield,3
220,24206830,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206830.csv,67,5,Canola,Garfield,5
221,25811384,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25811384.csv,77,5,Canola,Garfield,2
222,25704695,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704695.csv,71,5,Canola,Garfield,4
223,22910334,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22910334.csv,71,5,Canola,Garfield,5
224,21204856,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21204856.csv,71,5,Canola,Garfield,4
225,22907523,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22907523.csv,72,5,Canola,Garfield,5
226,25706977,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706977.csv,73,5,Canola,Garfield,4
227,25704877,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704877.csv,71,5,Canola,Garfield,4
228,25707600,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25707600.csv,73,5,Canola,Garfield,4
229,24206162,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206162.csv,68,5,Canola,Garfield,5
230,24008461,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24008461.csv,73,5,Canola,Garfield,2
231,24007962,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24007962.csv,72,5,Canola,Garfield,2
232,22910030,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22910030.csv,71,5,Canola,Garfield,5
233,25706021,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706021.csv,73,5,Canola,Garfield,4
234,24001332,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24001332.csv,68,5,Canola,Garfield,2
235,25705246,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705246.csv,70,5,Canola,Garfield,4
236,20800968,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800968.csv,69,5,Canola,Garfield,3
237,24206243,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206243.csv,68,5,Canola,Garfield,5
238,24205106,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205106.csv,67,5,Canola,Garfield,5
239,25704885,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704885.csv,70,5,Canola,Garfield,4
240,24205194,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205194.csv,67,5,Canola,Garfield,5
241,20801750,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801750.csv,67,5,Canola,Garfield,3
242,25810423,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25810423.csv,76,5,Canola,Garfield,2
243,24207292,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24207292.csv,65,5,Canola,Garfield,5
244,25704353,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704353.csv,75,5,Canola,Garfield,4
245,24205368,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205368.csv,66,5,Canola,Garfield,5
246,25705945,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705945.csv,72,5,Canola,Garfield,4
247,20801533,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801533.csv,65,5,Canola,Garfield,3
248,20801302,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801302.csv,67,5,Canola,Garfield,3
249,24207648,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24207648.csv,65,5,Canola,Garfield,5
250,22909429,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22909429.csv,72,5,Canola,Garfield,5
251,24205769,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205769.csv,67,5,Canola,Garfield,5
252,25705319,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705319.csv,70,5,Canola,Garfield,4
253,20800149,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800149.csv,69,5,Canola,Garfield,3
254,24205618,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205618.csv,66,5,Canola,Garfield,5
255,20801204,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801204.csv,67,5,Canola,Garfield,3
256,25706972,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706972.csv,74,5,Canola,Garfield,4
257,24206420,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206420.csv,66,5,Canola,Garfield,5
258,25704980,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704980.csv,72,5,Canola,Garfield,4
259,24205636,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205636.csv,66,5,Canola,Garfield,5
260,22910111,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22910111.csv,71,5,Canola,Garfield,5
261,25705004,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705004.csv,70,5,Canola,Garfield,4
262,24007845,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24007845.csv,73,5,Canola,Garfield,2
263,24008069,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24008069.csv,73,5,Canola,Garfield,2
264,20800551,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800551.csv,72,5,Canola,Garfield,3
265,25706462,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706462.csv,73,5,Canola,Garfield,4
266,24206566,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206566.csv,66,5,Canola,Garfield,5
267,25707597,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25707597.csv,75,5,Canola,Garfield,4
268,24206010,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206010.csv,68,5,Canola,Garfield,5
269,22909868,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22909868.csv,71,5,Canola,Garfield,5
270,25704590,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704590.csv,72,5,Canola,Garfield,4
271,24112607,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24112607.csv,67,5,Canola,Garfield,2
272,24206003,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206003.csv,68,5,Canola,Garfield,5
273,24207166,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24207166.csv,64,5,Canola,Garfield,5
274,20801348,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801348.csv,67,5,Canola,Garfield,3
275,24008678,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24008678.csv,70,5,Canola,Garfield,2
276,24001997,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24001997.csv,69,5,Canola,Garfield,2
277,20800614,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800614.csv,72,5,Canola,Garfield,3
278,25705700,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705700.csv,72,5,Canola,Garfield,4
279,20800634,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800634.csv,67,5,Canola,Garfield,3
280,24206514,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206514.csv,67,5,Canola,Garfield,5
281,24205103,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205103.csv,67,5,Canola,Garfield,5
282,22906996,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22906996.csv,71,5,Canola,Garfield,5
283,20800550,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800550.csv,72,5,Canola,Garfield,3
284,24206343,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206343.csv,66,5,Canola,Garfield,5
285,20800615,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800615.csv,72,5,Canola,Garfield,3
286,25706028,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706028.csv,72,5,Canola,Garfield,4
287,22910321,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22910321.csv,72,5,Canola,Garfield,5
288,24008065,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24008065.csv,72,5,Canola,Garfield,2
289,24008074,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24008074.csv,74,5,Canola,Garfield,2
290,25000948,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25000948.csv,69,5,Canola,Garfield,5
291,22910036,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22910036.csv,70,5,Canola,Garfield,5
292,25707698,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25707698.csv,73,5,Canola,Garfield,4
293,24207681,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24207681.csv,68,5,Canola,Garfield,5
294,25706005,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706005.csv,71,5,Canola,Garfield,4
295,20800009,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800009.csv,69,5,Canola,Garfield,3
296,25809452,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25809452.csv,74,5,Canola,Garfield,2
297,20800430,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800430.csv,73,5,Canola,Garfield,3
298,25704750,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704750.csv,70,5,Canola,Garfield,4
299,25707773,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25707773.csv,75,5,Canola,Garfield,4
300,22906918,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22906918.csv,75,5,Canola,Garfield,5
301,20801994,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801994.csv,68,5,Canola,Garfield,3
302,20801747,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801747.csv,68,5,Canola,Garfield,3
303,22906919,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22906919.csv,75,5,Canola,Garfield,5
304,25811056,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25811056.csv,75,5,Canola,Garfield,2
305,24007719,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24007719.csv,74,5,Canola,Garfield,2
306,25707687,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25707687.csv,75,5,Canola,Garfield,4
307,20801345,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801345.csv,66,5,Canola,Garfield,3
308,24007949,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24007949.csv,73,5,Canola,Garfield,2
309,22907452,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22907452.csv,74,5,Canola,Garfield,5
310,25808765,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25808765.csv,73,5,Canola,Garfield,2
311,24205696,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205696.csv,67,5,Canola,Garfield,5
312,24001999,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24001999.csv,69,5,Canola,Garfield,2
313,25705702,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705702.csv,72,5,Canola,Garfield,4
314,24001554,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24001554.csv,68,5,Canola,Garfield,2
315,24206876,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206876.csv,64,5,Canola,Garfield,5
316,25704745,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704745.csv,70,5,Canola,Garfield,4
317,24007945,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24007945.csv,72,5,Canola,Garfield,2
318,24206881,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206881.csv,66,5,Canola,Garfield,5
319,25704875,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704875.csv,71,5,Canola,Garfield,4
320,24206818,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206818.csv,67,5,Canola,Garfield,5
321,25706251,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706251.csv,73,5,Canola,Garfield,4
322,25809366,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25809366.csv,74,5,Canola,Garfield,2
323,25704890,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704890.csv,70,5,Canola,Garfield,4
324,24009916,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24009916.csv,72,5,Canola,Garfield,2
325,25807507,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25807507.csv,70,5,Canola,Garfield,2
326,24206415,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206415.csv,68,5,Canola,Garfield,5
327,25705220,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705220.csv,72,5,Canola,Garfield,4
328,21802932,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21802932.csv,74,5,Canola,Garfield,1
329,24008191,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24008191.csv,72,5,Canola,Garfield,2
330,20801899,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801899.csv,68,5,Canola,Garfield,3
331,25000803,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25000803.csv,68,5,Canola,Garfield,5
332,25705082,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705082.csv,70,5,Canola,Garfield,4
333,20800525,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800525.csv,72,5,Canola,Garfield,3
334,25811161,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25811161.csv,76,5,Canola,Garfield,2
335,24206329,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206329.csv,68,5,Canola,Garfield,5
336,20800712,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800712.csv,67,5,Canola,Garfield,3
337,25704738,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704738.csv,73,5,Canola,Garfield,4
338,24001160,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24001160.csv,70,5,Canola,Garfield,2
339,24205838,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205838.csv,67,5,Canola,Garfield,5
340,25707685,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25707685.csv,76,5,Canola,Garfield,4
341,20800642,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800642.csv,70,5,Canola,Garfield,3
342,24205381,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205381.csv,67,5,Canola,Garfield,5
343,25705647,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705647.csv,71,5,Canola,Garfield,4
344,24009223,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24009223.csv,72,5,Canola,Garfield,2
345,24205706,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205706.csv,66,5,Canola,Garfield,5
346,20801320,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801320.csv,66,5,Canola,Garfield,3
347,25704703,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704703.csv,71,5,Canola,Garfield,4
348,24008449,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24008449.csv,72,5,Canola,Garfield,2
349,20800286,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800286.csv,70,5,Canola,Garfield,3
350,24206001,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206001.csv,67,5,Canola,Garfield,5
351,25706174,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706174.csv,73,5,Canola,Garfield,4
352,25706968,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706968.csv,74,5,Canola,Garfield,4
353,24205020,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205020.csv,67,5,Canola,Garfield,5
354,24206652,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206652.csv,66,5,Canola,Garfield,5
355,24002127,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24002127.csv,69,5,Canola,Garfield,2
356,25000800,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25000800.csv,69,5,Canola,Garfield,5
357,25706370,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706370.csv,72,5,Canola,Garfield,4
358,25707203,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25707203.csv,73,5,Canola,Garfield,4
359,24206183,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206183.csv,66,5,Canola,Garfield,5
360,24205371,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205371.csv,67,5,Canola,Garfield,5
361,25706363,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706363.csv,72,5,Canola,Garfield,4
362,25810414,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25810414.csv,75,5,Canola,Garfield,2
363,20801451,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801451.csv,66,5,Canola,Garfield,3
364,25706011,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706011.csv,73,5,Canola,Garfield,4
365,25705859,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705859.csv,72,5,Canola,Garfield,4
366,25706003,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706003.csv,71,5,Canola,Garfield,4
367,24206978,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206978.csv,67,5,Canola,Garfield,5
368,24206590,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206590.csv,68,5,Canola,Garfield,5
369,24207653,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24207653.csv,67,5,Canola,Garfield,5
370,25809543,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25809543.csv,74,5,Canola,Garfield,2
371,25705652,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705652.csv,72,5,Canola,Garfield,4
372,22910339,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22910339.csv,70,5,Canola,Garfield,5
373,24205290,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205290.csv,67,5,Canola,Garfield,5
374,21202320,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\21202320.csv,74,5,Canola,Garfield,4
375,25707416,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25707416.csv,73,5,Canola,Garfield,4
376,25705437,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705437.csv,72,5,Canola,Garfield,4
377,25704913,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704913.csv,72,5,Canola,Garfield,4
378,22910326,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22910326.csv,71,5,Canola,Garfield,5
379,24001998,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24001998.csv,70,5,Canola,Garfield,2
380,20801858,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801858.csv,68,5,Canola,Garfield,3
381,25704715,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704715.csv,72,5,Canola,Garfield,4
382,24206087,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206087.csv,68,5,Canola,Garfield,5
383,25810426,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25810426.csv,73,5,Canola,Garfield,2
384,24205291,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205291.csv,66,5,Canola,Garfield,5
385,20801031,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801031.csv,67,5,Canola,Garfield,3
386,24207237,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24207237.csv,64,5,Canola,Garfield,5
387,25706468,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706468.csv,73,5,Canola,Garfield,4
388,24207296,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24207296.csv,66,5,Canola,Garfield,5
389,22910251,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22910251.csv,71,5,Canola,Garfield,5
390,24008207,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24008207.csv,73,5,Canola,Garfield,2
391,20800818,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800818.csv,74,5,Canola,Garfield,3
392,24205189,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205189.csv,67,5,Canola,Garfield,5
393,25704226,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704226.csv,74,5,Canola,Garfield,4
394,22907301,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22907301.csv,73,5,Canola,Garfield,5
395,25811051,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25811051.csv,75,5,Canola,Garfield,2
396,25704356,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704356.csv,74,5,Canola,Garfield,4
397,25808690,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25808690.csv,73,5,Canola,Garfield,2
398,25706254,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25706254.csv,73,5,Canola,Garfield,4
399,24206476,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206476.csv,66,5,Canola,Garfield,5
400,24205364,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205364.csv,66,5,Canola,Garfield,5
401,25809645,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25809645.csv,74,5,Canola,Garfield,2
402,24205625,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24205625.csv,66,5,Canola,Garfield,5
403,25809544,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25809544.csv,74,5,Canola,Garfield,2
404,25704709,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25704709.csv,72,5,Canola,Garfield,4
405,20801307,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801307.csv,65,5,Canola,Garfield,3
406,25808297,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25808297.csv,70,5,Canola,Garfield,2
407,20801331,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20801331.csv,67,5,Canola,Garfield,3
408,22906924,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\22906924.csv,73,5,Canola,Garfield,5
409,24001327,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24001327.csv,68,5,Canola,Garfield,2
410,24206875,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24206875.csv,64,5,Canola,Garfield,5
411,25705707,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\25705707.csv,71,5,Canola,Garfield,4
412,24207161,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24207161.csv,63,5,Canola,Garfield,5
413,20800240,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\20800240.csv,72,5,Canola,Garfield,3
414,24008354,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24008354.csv,72,5,Canola,Garfield,2
415,24008808,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24008808.csv,72,5,Canola,Garfield,2
416,24007941,31,D:\DadaX\PhD\Research\0. CurrentWork\data\2019\Garfield\24007941.csv,72,5,Canola,Garfield,2
