idx,id,code,confidence,path,sequencelength,classid,classname,region,fold
207,24104601,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104601.csv,63,5,Canola,Garfield,2
208,24104425,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104425.csv,63,5,Canola,Garfield,2
209,24104591,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104591.csv,65,5,Canola,Garfield,2
210,23003960,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\23003960.csv,67,5,Canola,Garfield,4
211,24006972,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24006972.csv,65,5,Canola,Garfield,2
212,23005352,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\23005352.csv,66,5,Canola,Garfield,4
213,24006041,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24006041.csv,68,5,Canola,Garfield,2
214,24009208,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24009208.csv,66,5,Canola,Garfield,2
215,22904826,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\22904826.csv,69,5,Canola,Garfield,5
216,24104429,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104429.csv,63,5,Canola,Garfield,2
217,21203734,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21203734.csv,68,5,Canola,Garfield,4
218,24007828,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24007828.csv,68,5,Canola,Garfield,2
219,24105002,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24105002.csv,67,5,Canola,Garfield,2
220,22906460,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\22906460.csv,67,5,Canola,Garfield,5
221,23004460,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\23004460.csv,66,5,Canola,Garfield,4
222,24104412,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104412.csv,63,5,Canola,Garfield,2
223,24004812,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004812.csv,69,5,Canola,Garfield,2
224,24004761,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004761.csv,70,5,Canola,Garfield,2
225,25807144,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25807144.csv,68,5,Canola,Garfield,2
226,24903936,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24903936.csv,68,5,Canola,Garfield,5
227,24902111,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24902111.csv,67,5,Canola,Garfield,5
228,25604789,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25604789.csv,66,5,Canola,Garfield,4
229,24003409,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24003409.csv,69,5,Canola,Garfield,2
230,24111877,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24111877.csv,71,5,Canola,Garfield,2
231,23004194,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\23004194.csv,66,5,Canola,Garfield,4
232,25807761,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25807761.csv,69,5,Canola,Garfield,2
233,25809494,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25809494.csv,66,5,Canola,Garfield,2
234,24005502,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24005502.csv,71,5,Canola,Garfield,2
235,25808381,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25808381.csv,69,5,Canola,Garfield,2
236,24009709,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24009709.csv,66,5,Canola,Garfield,2
237,21204200,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21204200.csv,70,5,Canola,Garfield,4
238,24006677,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24006677.csv,67,5,Canola,Garfield,2
239,24902115,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24902115.csv,68,5,Canola,Garfield,5
240,24008943,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24008943.csv,65,5,Canola,Garfield,2
241,21301460,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21301460.csv,68,5,Canola,Garfield,4
242,25808816,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25808816.csv,70,5,Canola,Garfield,2
243,25604599,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25604599.csv,69,5,Canola,Garfield,4
244,25807032,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25807032.csv,67,5,Canola,Garfield,2
245,21204089,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21204089.csv,70,5,Canola,Garfield,4
246,21204733,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21204733.csv,70,5,Canola,Garfield,4
247,24004383,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004383.csv,72,5,Canola,Garfield,2
248,24104561,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104561.csv,67,5,Canola,Garfield,2
249,25809196,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25809196.csv,69,5,Canola,Garfield,2
250,25809889,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25809889.csv,68,5,Canola,Garfield,2
251,24111827,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24111827.csv,70,5,Canola,Garfield,2
252,24007112,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24007112.csv,64,5,Canola,Garfield,2
253,24903539,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24903539.csv,66,5,Canola,Garfield,5
254,24004433,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004433.csv,68,5,Canola,Garfield,2
255,24011040,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24011040.csv,67,5,Canola,Garfield,2
256,21204736,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21204736.csv,70,5,Canola,Garfield,4
257,24004646,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004646.csv,69,5,Canola,Garfield,2
258,24007067,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24007067.csv,68,5,Canola,Garfield,2
259,24104675,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104675.csv,69,5,Canola,Garfield,2
260,21204392,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21204392.csv,70,5,Canola,Garfield,4
261,24005008,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24005008.csv,68,5,Canola,Garfield,2
262,24902114,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24902114.csv,68,5,Canola,Garfield,5
263,24007085,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24007085.csv,65,5,Canola,Garfield,2
264,21301587,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21301587.csv,67,5,Canola,Garfield,4
265,24009062,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24009062.csv,66,5,Canola,Garfield,2
266,21204391,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21204391.csv,70,5,Canola,Garfield,4
267,24111756,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24111756.csv,73,5,Canola,Garfield,2
268,21204550,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21204550.csv,70,5,Canola,Garfield,4
269,24004245,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004245.csv,70,5,Canola,Garfield,2
270,24008535,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24008535.csv,65,5,Canola,Garfield,2
271,24006339,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24006339.csv,67,5,Canola,Garfield,2
272,24011507,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24011507.csv,70,5,Canola,Garfield,2
273,22906209,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\22906209.csv,68,5,Canola,Garfield,5
274,24003387,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24003387.csv,71,5,Canola,Garfield,2
275,23006046,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\23006046.csv,65,5,Canola,Garfield,4
276,24007608,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24007608.csv,66,5,Canola,Garfield,2
277,25605407,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25605407.csv,70,5,Canola,Garfield,4
278,24105393,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24105393.csv,64,5,Canola,Garfield,2
279,24904432,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24904432.csv,67,5,Canola,Garfield,5
280,24005180,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24005180.csv,70,5,Canola,Garfield,2
281,24008704,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24008704.csv,65,5,Canola,Garfield,2
282,24009594,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24009594.csv,66,5,Canola,Garfield,2
283,25808819,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25808819.csv,70,5,Canola,Garfield,2
284,24111731,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24111731.csv,71,5,Canola,Garfield,2
285,24006548,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24006548.csv,65,5,Canola,Garfield,2
286,25808274,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25808274.csv,71,5,Canola,Garfield,2
287,24110845,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24110845.csv,72,5,Canola,Garfield,2
288,24104781,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104781.csv,66,5,Canola,Garfield,2
289,24003402,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24003402.csv,69,5,Canola,Garfield,2
290,25809190,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25809190.csv,68,5,Canola,Garfield,2
291,24007834,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24007834.csv,67,5,Canola,Garfield,2
292,24007711,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24007711.csv,68,5,Canola,Garfield,2
293,21204138,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21204138.csv,70,5,Canola,Garfield,4
294,24011979,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24011979.csv,68,5,Canola,Garfield,2
295,24006696,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24006696.csv,63,5,Canola,Garfield,2
296,24111397,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24111397.csv,73,5,Canola,Garfield,2
297,25808521,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25808521.csv,71,5,Canola,Garfield,2
298,24006924,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24006924.csv,67,5,Canola,Garfield,2
299,24008822,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24008822.csv,65,5,Canola,Garfield,2
300,24104664,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104664.csv,68,5,Canola,Garfield,2
301,24004381,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004381.csv,72,5,Canola,Garfield,2
302,23004322,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\23004322.csv,66,5,Canola,Garfield,4
303,24105557,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24105557.csv,67,5,Canola,Garfield,2
304,24111641,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24111641.csv,72,5,Canola,Garfield,2
305,24903482,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24903482.csv,69,5,Canola,Garfield,5
306,24004993,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004993.csv,67,5,Canola,Garfield,2
307,23006022,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\23006022.csv,71,5,Canola,Garfield,4
308,25805804,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25805804.csv,69,5,Canola,Garfield,2
309,21204517,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21204517.csv,70,5,Canola,Garfield,4
310,24005171,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24005171.csv,70,5,Canola,Garfield,2
311,24111585,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24111585.csv,73,5,Canola,Garfield,2
312,24109855,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24109855.csv,70,5,Canola,Garfield,2
313,24010976,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24010976.csv,67,5,Canola,Garfield,2
314,25806586,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25806586.csv,68,5,Canola,Garfield,2
315,24903907,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24903907.csv,68,5,Canola,Garfield,5
316,24904094,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24904094.csv,68,5,Canola,Garfield,5
317,24011707,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24011707.csv,70,5,Canola,Garfield,2
318,21204780,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21204780.csv,70,5,Canola,Garfield,4
319,25811330,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25811330.csv,68,5,Canola,Garfield,2
320,24104333,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104333.csv,64,5,Canola,Garfield,2
321,25810157,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25810157.csv,67,5,Canola,Garfield,2
322,24011612,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24011612.csv,69,5,Canola,Garfield,2
323,25806924,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25806924.csv,68,5,Canola,Garfield,2
324,24104795,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104795.csv,64,5,Canola,Garfield,2
325,24004823,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004823.csv,69,5,Canola,Garfield,2
326,25810070,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25810070.csv,67,5,Canola,Garfield,2
327,21203799,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21203799.csv,68,5,Canola,Garfield,4
328,24104288,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104288.csv,68,5,Canola,Garfield,2
329,21203795,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21203795.csv,70,5,Canola,Garfield,4
330,24004701,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004701.csv,69,5,Canola,Garfield,2
331,24011039,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24011039.csv,67,5,Canola,Garfield,2
332,21301375,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21301375.csv,69,5,Canola,Garfield,4
333,25810580,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25810580.csv,67,5,Canola,Garfield,2
334,24110471,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24110471.csv,70,5,Canola,Garfield,2
335,24110470,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24110470.csv,70,5,Canola,Garfield,2
336,24902528,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24902528.csv,67,5,Canola,Garfield,5
337,25807043,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25807043.csv,68,5,Canola,Garfield,2
338,25808817,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25808817.csv,70,5,Canola,Garfield,2
339,22906643,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\22906643.csv,68,5,Canola,Garfield,5
340,24011114,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24011114.csv,69,5,Canola,Garfield,2
341,21301438,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21301438.csv,67,5,Canola,Garfield,4
342,25806705,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25806705.csv,68,5,Canola,Garfield,2
343,24009958,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24009958.csv,67,5,Canola,Garfield,2
344,24004887,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004887.csv,68,5,Canola,Garfield,2
345,24005584,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24005584.csv,70,5,Canola,Garfield,2
346,24005504,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24005504.csv,71,5,Canola,Garfield,2
347,25810308,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25810308.csv,67,5,Canola,Garfield,2
348,24010198,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24010198.csv,66,5,Canola,Garfield,2
349,24003225,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24003225.csv,72,5,Canola,Garfield,2
350,22904983,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\22904983.csv,69,5,Canola,Garfield,5
351,21204784,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21204784.csv,70,5,Canola,Garfield,4
352,23003783,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\23003783.csv,71,5,Canola,Garfield,4
353,25809375,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25809375.csv,66,5,Canola,Garfield,2
354,24003236,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24003236.csv,71,5,Canola,Garfield,2
355,23004151,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\23004151.csv,68,5,Canola,Garfield,4
356,25809377,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25809377.csv,66,5,Canola,Garfield,2
357,25808904,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25808904.csv,70,5,Canola,Garfield,2
358,24005658,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24005658.csv,71,5,Canola,Garfield,2
359,24011804,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24011804.csv,70,5,Canola,Garfield,2
360,21200615,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21200615.csv,71,5,Canola,Garfield,4
361,21203943,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21203943.csv,68,5,Canola,Garfield,4
362,24006800,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24006800.csv,68,5,Canola,Garfield,2
363,24003673,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24003673.csv,71,5,Canola,Garfield,2
364,25807133,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25807133.csv,67,5,Canola,Garfield,2
365,24105652,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24105652.csv,66,5,Canola,Garfield,2
366,24006551,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24006551.csv,64,5,Canola,Garfield,2
367,24903421,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24903421.csv,67,5,Canola,Garfield,5
368,24006958,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24006958.csv,65,5,Canola,Garfield,2
369,25806312,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25806312.csv,68,5,Canola,Garfield,2
370,24105303,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24105303.csv,65,5,Canola,Garfield,2
371,24903841,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24903841.csv,70,5,Canola,Garfield,5
372,24105122,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24105122.csv,68,5,Canola,Garfield,2
373,25809712,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25809712.csv,68,5,Canola,Garfield,2
374,25809115,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25809115.csv,68,5,Canola,Garfield,2
375,24005782,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24005782.csv,63,5,Canola,Garfield,2
376,25810586,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25810586.csv,66,5,Canola,Garfield,2
377,24111603,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24111603.csv,72,5,Canola,Garfield,2
378,24105197,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24105197.csv,68,5,Canola,Garfield,2
379,22905080,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\22905080.csv,67,5,Canola,Garfield,5
380,24103537,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24103537.csv,66,5,Canola,Garfield,2
381,25810250,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25810250.csv,69,5,Canola,Garfield,2
382,21301638,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21301638.csv,68,5,Canola,Garfield,4
383,24104479,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104479.csv,69,5,Canola,Garfield,2
384,24004899,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004899.csv,68,5,Canola,Garfield,2
385,25605921,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25605921.csv,69,5,Canola,Garfield,4
386,21301018,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21301018.csv,67,5,Canola,Garfield,4
387,24010099,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24010099.csv,66,5,Canola,Garfield,2
388,25809358,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25809358.csv,68,5,Canola,Garfield,2
389,24104422,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24104422.csv,64,5,Canola,Garfield,2
390,21301441,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21301441.csv,68,5,Canola,Garfield,4
391,24004035,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24004035.csv,68,5,Canola,Garfield,2
392,25809389,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25809389.csv,68,5,Canola,Garfield,2
393,21301427,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21301427.csv,66,5,Canola,Garfield,4
394,21200155,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\21200155.csv,67,5,Canola,Garfield,4
395,24005771,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24005771.csv,63,5,Canola,Garfield,2
396,24009206,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24009206.csv,65,5,Canola,Garfield,2
397,24008045,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24008045.csv,66,5,Canola,Garfield,2
398,24011235,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24011235.csv,68,5,Canola,Garfield,2
399,24006046,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24006046.csv,69,5,Canola,Garfield,2
400,24904002,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\24904002.csv,67,5,Canola,Garfield,5
401,25810994,31,100,D:\DadaX\PhD\Research\0. CurrentWork\data\2020\Garfield\25810994.csv,67,5,Canola,Garfield,2
